Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	gamma	speciation_rates[1]	total_speciation	turnover
3890	0	-32.8166	-35.43583	2.619232	0.06925976	0.0983998	0.0281447	0.0281447	0.0281447	0.0281447	0.0281447	0.0281447	0.0281447	0.0281447	0.0281447	0.0281447	0.0281447	0.0281447	0.0281447	0.0281447	0.0281447	0.0281447	0.0281447	0.0281447	0.0281447	0.0281447	0.0281447	0.0281447	0.0281447	0.1416389	0.0692598	0.06925976	0.4063644
3891	1	-32.61268	-36.45904	3.846369	0.05402325	0.110333	0.0264096	0.0264096	0.0264096	0.0264096	0.0264096	0.0264096	0.0264096	0.0264096	0.0264096	0.0264096	0.0264096	0.0264096	0.0264096	0.0264096	0.0264096	0.0264096	0.0264096	0.0264096	0.0264096	0.0264096	0.0264096	0.0264096	0.0264096	0.08424127	0.0540233	0.05402325	0.4888559
3892	0	-33.96547	-37.04263	3.077156	0.05302197	0.09290725	0.0300569	0.0300569	0.0300569	0.0300569	0.0300569	0.0300569	0.0300569	0.0300569	0.0300569	0.0300569	0.0300569	0.0300569	0.0300569	0.0300569	0.0300569	0.0300569	0.0300569	0.0300569	0.0300569	0.0300569	0.0300569	0.0300569	0.0300569	0.1836649	0.053022	0.05302197	0.566877
3893	1	-33.00943	-38.94021	5.930774	0.02949555	0.1022992	0.0114552	0.0114552	0.0114552	0.0114552	0.0114552	0.0114552	0.0114552	0.0114552	0.0114552	0.0114552	0.0114552	0.0114552	0.0114552	0.0114552	0.0114552	0.0114552	0.0114552	0.0114552	0.0114552	0.0114552	0.0114552	0.0114552	0.0114552	0.008190374	0.0294955	0.02949555	0.3883707
3894	0	-34.07113	-37.36845	3.297322	0.07026435	0.1468057	0.0486997	0.0486997	0.0486997	0.0486997	0.0486997	0.0486997	0.0486997	0.0486997	0.0486997	0.0486997	0.0486997	0.0486997	0.0486997	0.0486997	0.0486997	0.0486997	0.0486997	0.0486997	0.0486997	0.0486997	0.0486997	0.0486997	0.0486997	0.02033065	0.0702644	0.07026435	0.693093
3895	1	-31.50594	-35.52543	4.019494	0.06306921	0.1272318	0.016155	0.016155	0.016155	0.016155	0.016155	0.016155	0.016155	0.016155	0.016155	0.016155	0.016155	0.016155	0.016155	0.016155	0.016155	0.016155	0.016155	0.016155	0.016155	0.016155	0.016155	0.016155	0.016155	0.004166879	0.0630692	0.06306921	0.2561467
3896	0	-30.4096	-35.6777	5.2681	0.03884702	0.1210089	0.00171952	0.00171952	0.00171952	0.00171952	0.00171952	0.00171952	0.00171952	0.00171952	0.00171952	0.00171952	0.00171952	0.00171952	0.00171952	0.00171952	0.00171952	0.00171952	0.00171952	0.00171952	0.00171952	0.00171952	0.00171952	0.00171952	0.00171952	0.008336066	0.038847	0.03884702	0.04426377
3897	1	-30.53755	-35.87836	5.340815	0.03671939	0.1272318	0.00142639	0.00142639	0.00142639	0.00142639	0.00142639	0.00142639	0.00142639	0.00142639	0.00142639	0.00142639	0.00142639	0.00142639	0.00142639	0.00142639	0.00142639	0.00142639	0.00142639	0.00142639	0.00142639	0.00142639	0.00142639	0.00142639	0.00142639	0.005628774	0.0367194	0.03671939	0.03884565
3898	0	-30.90101	-36.27574	5.374731	0.03394797	0.131957	0.00239537	0.00239537	0.00239537	0.00239537	0.00239537	0.00239537	0.00239537	0.00239537	0.00239537	0.00239537	0.00239537	0.00239537	0.00239537	0.00239537	0.00239537	0.00239537	0.00239537	0.00239537	0.00239537	0.00239537	0.00239537	0.00239537	0.00239537	0.01156307	0.033948	0.03394797	0.07056011
3899	1	-31.49146	-35.82851	4.337058	0.06277303	0.09915817	0.0153453	0.0153453	0.0153453	0.0153453	0.0153453	0.0153453	0.0153453	0.0153453	0.0153453	0.0153453	0.0153453	0.0153453	0.0153453	0.0153453	0.0153453	0.0153453	0.0153453	0.0153453	0.0153453	0.0153453	0.0153453	0.0153453	0.0153453	0.001985768	0.062773	0.06277303	0.2444561
3900	0	-31.58621	-35.56503	3.978821	0.06585706	0.1166955	0.014147	0.014147	0.014147	0.014147	0.014147	0.014147	0.014147	0.014147	0.014147	0.014147	0.014147	0.014147	0.014147	0.014147	0.014147	0.014147	0.014147	0.014147	0.014147	0.014147	0.014147	0.014147	0.014147	0.004636019	0.0658571	0.06585706	0.2148132
3901	1	-34.23919	-37.72396	3.48477	0.06507038	0.1703144	0.0389577	0.0389577	0.0389577	0.0389577	0.0389577	0.0389577	0.0389577	0.0389577	0.0389577	0.0389577	0.0389577	0.0389577	0.0389577	0.0389577	0.0389577	0.0389577	0.0389577	0.0389577	0.0389577	0.0389577	0.0389577	0.0389577	0.0389577	0.004410616	0.0650704	0.06507038	0.5987014
3902	0	-34.29019	-39.78874	5.498545	0.02805465	0.154499	0.0139159	0.0139159	0.0139159	0.0139159	0.0139159	0.0139159	0.0139159	0.0139159	0.0139159	0.0139159	0.0139159	0.0139159	0.0139159	0.0139159	0.0139159	0.0139159	0.0139159	0.0139159	0.0139159	0.0139159	0.0139159	0.0139159	0.0139159	0.006518949	0.0280546	0.02805465	0.4960287
3903	1	-31.39565	-36.02042	4.624765	0.05860501	0.08064044	0.00339063	0.00339063	0.00339063	0.00339063	0.00339063	0.00339063	0.00339063	0.00339063	0.00339063	0.00339063	0.00339063	0.00339063	0.00339063	0.00339063	0.00339063	0.00339063	0.00339063	0.00339063	0.00339063	0.00339063	0.00339063	0.00339063	0.00339063	0.01286464	0.058605	0.05860501	0.0578556
3904	0	-30.25097	-35.60113	5.35016	0.04036602	0.1052359	0.000211237	0.000211237	0.000211237	0.000211237	0.000211237	0.000211237	0.000211237	0.000211237	0.000211237	0.000211237	0.000211237	0.000211237	0.000211237	0.000211237	0.000211237	0.000211237	0.000211237	0.000211237	0.000211237	0.000211237	0.000211237	0.000211237	0.000211237	0.008201663	0.040366	0.04036602	0.005233051
3905	1	-32.98663	-36.08404	3.097405	0.0678959	0.1687134	0.0330955	0.0330955	0.0330955	0.0330955	0.0330955	0.0330955	0.0330955	0.0330955	0.0330955	0.0330955	0.0330955	0.0330955	0.0330955	0.0330955	0.0330955	0.0330955	0.0330955	0.0330955	0.0330955	0.0330955	0.0330955	0.0330955	0.0330955	0.03042272	0.0678959	0.0678959	0.4874442
3906	0	-32.38343	-35.26104	2.877604	0.06818469	0.1617717	0.0252569	0.0252569	0.0252569	0.0252569	0.0252569	0.0252569	0.0252569	0.0252569	0.0252569	0.0252569	0.0252569	0.0252569	0.0252569	0.0252569	0.0252569	0.0252569	0.0252569	0.0252569	0.0252569	0.0252569	0.0252569	0.0252569	0.0252569	0.05788042	0.0681847	0.06818469	0.3704193
3907	1	-32.18561	-38.17356	5.98795	0.02425387	0.0959425	0.0010461	0.0010461	0.0010461	0.0010461	0.0010461	0.0010461	0.0010461	0.0010461	0.0010461	0.0010461	0.0010461	0.0010461	0.0010461	0.0010461	0.0010461	0.0010461	0.0010461	0.0010461	0.0010461	0.0010461	0.0010461	0.0010461	0.0010461	0.03540492	0.0242539	0.02425387	0.04313116
3908	0	-33.84953	-39.26741	5.417885	0.02153308	0.163207	0.00527522	0.00527522	0.00527522	0.00527522	0.00527522	0.00527522	0.00527522	0.00527522	0.00527522	0.00527522	0.00527522	0.00527522	0.00527522	0.00527522	0.00527522	0.00527522	0.00527522	0.00527522	0.00527522	0.00527522	0.00527522	0.00527522	0.00527522	0.03894136	0.0215331	0.02153308	0.2449819
3909	1	-31.48459	-36.57635	5.09176	0.0346708	0.04733826	0.00202875	0.00202875	0.00202875	0.00202875	0.00202875	0.00202875	0.00202875	0.00202875	0.00202875	0.00202875	0.00202875	0.00202875	0.00202875	0.00202875	0.00202875	0.00202875	0.00202875	0.00202875	0.00202875	0.00202875	0.00202875	0.00202875	0.00202875	0.1208141	0.0346708	0.0346708	0.05851453
3910	0	-32.95838	-35.40091	2.442525	0.07546269	0.147911	0.0331563	0.0331563	0.0331563	0.0331563	0.0331563	0.0331563	0.0331563	0.0331563	0.0331563	0.0331563	0.0331563	0.0331563	0.0331563	0.0331563	0.0331563	0.0331563	0.0331563	0.0331563	0.0331563	0.0331563	0.0331563	0.0331563	0.0331563	0.07834938	0.0754627	0.07546269	0.4393732
3911	1	-31.87791	-35.61665	3.738732	0.0618218	0.1288408	0.0241396	0.0241396	0.0241396	0.0241396	0.0241396	0.0241396	0.0241396	0.0241396	0.0241396	0.0241396	0.0241396	0.0241396	0.0241396	0.0241396	0.0241396	0.0241396	0.0241396	0.0241396	0.0241396	0.0241396	0.0241396	0.0241396	0.0241396	0.03695844	0.0618218	0.0618218	0.3904704
3912	0	-32.46967	-35.93505	3.465381	0.07546269	0.1053109	0.0181428	0.0181428	0.0181428	0.0181428	0.0181428	0.0181428	0.0181428	0.0181428	0.0181428	0.0181428	0.0181428	0.0181428	0.0181428	0.0181428	0.0181428	0.0181428	0.0181428	0.0181428	0.0181428	0.0181428	0.0181428	0.0181428	0.0181428	0.01866391	0.0754627	0.07546269	0.2404206
3913	1	-34.30945	-39.08185	4.772392	0.06224131	0.04386355	0.0300007	0.0300007	0.0300007	0.0300007	0.0300007	0.0300007	0.0300007	0.0300007	0.0300007	0.0300007	0.0300007	0.0300007	0.0300007	0.0300007	0.0300007	0.0300007	0.0300007	0.0300007	0.0300007	0.0300007	0.0300007	0.0300007	0.0300007	0.01644277	0.0622413	0.06224131	0.4820061
3914	0	-32.95405	-37.38879	4.434734	0.06633808	0.05458799	0.0151665	0.0151665	0.0151665	0.0151665	0.0151665	0.0151665	0.0151665	0.0151665	0.0151665	0.0151665	0.0151665	0.0151665	0.0151665	0.0151665	0.0151665	0.0151665	0.0151665	0.0151665	0.0151665	0.0151665	0.0151665	0.0151665	0.0151665	0.01871341	0.0663381	0.06633808	0.2286242
3915	1	-31.98182	-35.25704	3.275215	0.06812369	0.1235375	0.0117042	0.0117042	0.0117042	0.0117042	0.0117042	0.0117042	0.0117042	0.0117042	0.0117042	0.0117042	0.0117042	0.0117042	0.0117042	0.0117042	0.0117042	0.0117042	0.0117042	0.0117042	0.0117042	0.0117042	0.0117042	0.0117042	0.0117042	0.05666269	0.0681237	0.06812369	0.1718082
3916	0	-32.08664	-35.61804	3.5314	0.06633808	0.1380761	0.0267109	0.0267109	0.0267109	0.0267109	0.0267109	0.0267109	0.0267109	0.0267109	0.0267109	0.0267109	0.0267109	0.0267109	0.0267109	0.0267109	0.0267109	0.0267109	0.0267109	0.0267109	0.0267109	0.0267109	0.0267109	0.0267109	0.0267109	0.02555878	0.0663381	0.06633808	0.4026483
3917	1	-33.54286	-35.63867	2.095812	0.06812369	0.2255961	0.0168663	0.0168663	0.0168663	0.0168663	0.0168663	0.0168663	0.0168663	0.0168663	0.0168663	0.0168663	0.0168663	0.0168663	0.0168663	0.0168663	0.0168663	0.0168663	0.0168663	0.0168663	0.0168663	0.0168663	0.0168663	0.0168663	0.0168663	0.07254452	0.0681237	0.06812369	0.2475841
3918	0	-32.0887	-35.80592	3.717225	0.04986368	0.1940136	0.00878895	0.00878895	0.00878895	0.00878895	0.00878895	0.00878895	0.00878895	0.00878895	0.00878895	0.00878895	0.00878895	0.00878895	0.00878895	0.00878895	0.00878895	0.00878895	0.00878895	0.00878895	0.00878895	0.00878895	0.00878895	0.00878895	0.00878895	0.03456426	0.0498637	0.04986368	0.1762595
3919	1	-32.96248	-35.42456	2.462075	0.07931011	0.145695	0.0310149	0.0310149	0.0310149	0.0310149	0.0310149	0.0310149	0.0310149	0.0310149	0.0310149	0.0310149	0.0310149	0.0310149	0.0310149	0.0310149	0.0310149	0.0310149	0.0310149	0.0310149	0.0310149	0.0310149	0.0310149	0.0310149	0.0310149	0.05910387	0.0793101	0.07931011	0.3910592
3920	0	-33.0696	-37.67032	4.600719	0.04986368	0.1242494	0.0295114	0.0295114	0.0295114	0.0295114	0.0295114	0.0295114	0.0295114	0.0295114	0.0295114	0.0295114	0.0295114	0.0295114	0.0295114	0.0295114	0.0295114	0.0295114	0.0295114	0.0295114	0.0295114	0.0295114	0.0295114	0.0295114	0.0295114	0.01597893	0.0498637	0.04986368	0.5918411
3921	1	-31.51583	-36.22451	4.708688	0.0420186	0.04747562	0.00656121	0.00656121	0.00656121	0.00656121	0.00656121	0.00656121	0.00656121	0.00656121	0.00656121	0.00656121	0.00656121	0.00656121	0.00656121	0.00656121	0.00656121	0.00656121	0.00656121	0.00656121	0.00656121	0.00656121	0.00656121	0.00656121	0.00656121	0.1217305	0.0420186	0.0420186	0.1561501
3922	0	-30.70052	-35.10534	4.404824	0.04986368	0.1190812	0.00603052	0.00603052	0.00603052	0.00603052	0.00603052	0.00603052	0.00603052	0.00603052	0.00603052	0.00603052	0.00603052	0.00603052	0.00603052	0.00603052	0.00603052	0.00603052	0.00603052	0.00603052	0.00603052	0.00603052	0.00603052	0.00603052	0.00603052	0.0407367	0.0498637	0.04986368	0.1209401
3923	1	-35.18989	-37.03575	1.845862	0.06904769	0.1187493	0.0474284	0.0474284	0.0474284	0.0474284	0.0474284	0.0474284	0.0474284	0.0474284	0.0474284	0.0474284	0.0474284	0.0474284	0.0474284	0.0474284	0.0474284	0.0474284	0.0474284	0.0474284	0.0474284	0.0474284	0.0474284	0.0474284	0.0474284	0.1997015	0.0690477	0.06904769	0.6868926
3924	0	-31.32665	-34.5716	3.244948	0.04986368	0.1831959	0.003209	0.003209	0.003209	0.003209	0.003209	0.003209	0.003209	0.003209	0.003209	0.003209	0.003209	0.003209	0.003209	0.003209	0.003209	0.003209	0.003209	0.003209	0.003209	0.003209	0.003209	0.003209	0.003209	0.09260952	0.0498637	0.04986368	0.06435538
3925	1	-32.9614	-34.84646	1.885052	0.04591284	0.2198324	0.00552022	0.00552022	0.00552022	0.00552022	0.00552022	0.00552022	0.00552022	0.00552022	0.00552022	0.00552022	0.00552022	0.00552022	0.00552022	0.00552022	0.00552022	0.00552022	0.00552022	0.00552022	0.00552022	0.00552022	0.00552022	0.00552022	0.00552022	0.2119935	0.0459128	0.04591284	0.1202325
3926	0	-32.5419	-35.55716	3.015259	0.04913568	0.08716709	0.00501161	0.00501161	0.00501161	0.00501161	0.00501161	0.00501161	0.00501161	0.00501161	0.00501161	0.00501161	0.00501161	0.00501161	0.00501161	0.00501161	0.00501161	0.00501161	0.00501161	0.00501161	0.00501161	0.00501161	0.00501161	0.00501161	0.00501161	0.2152982	0.0491357	0.04913568	0.1019954
3927	1	-37.25506	-38.51454	1.259474	0.02280935	0.3327879	0.00411511	0.00411511	0.00411511	0.00411511	0.00411511	0.00411511	0.00411511	0.00411511	0.00411511	0.00411511	0.00411511	0.00411511	0.00411511	0.00411511	0.00411511	0.00411511	0.00411511	0.00411511	0.00411511	0.00411511	0.00411511	0.00411511	0.00411511	0.2787309	0.0228093	0.02280935	0.1804135
3928	0	-36.70228	-38.07572	1.373441	0.09253826	0.05596823	0.0682562	0.0682562	0.0682562	0.0682562	0.0682562	0.0682562	0.0682562	0.0682562	0.0682562	0.0682562	0.0682562	0.0682562	0.0682562	0.0682562	0.0682562	0.0682562	0.0682562	0.0682562	0.0682562	0.0682562	0.0682562	0.0682562	0.0682562	0.1906271	0.0925383	0.09253826	0.7375998
3929	1	-31.47828	-35.63731	4.159025	0.04151901	0.07113117	0.00546959	0.00546959	0.00546959	0.00546959	0.00546959	0.00546959	0.00546959	0.00546959	0.00546959	0.00546959	0.00546959	0.00546959	0.00546959	0.00546959	0.00546959	0.00546959	0.00546959	0.00546959	0.00546959	0.00546959	0.00546959	0.00546959	0.00546959	0.1555742	0.041519	0.04151901	0.131737
3930	0	-33.9721	-37.82738	3.855281	0.06265332	0.03071415	0.035867	0.035867	0.035867	0.035867	0.035867	0.035867	0.035867	0.035867	0.035867	0.035867	0.035867	0.035867	0.035867	0.035867	0.035867	0.035867	0.035867	0.035867	0.035867	0.035867	0.035867	0.035867	0.035867	0.1192143	0.0626533	0.06265332	0.5724673
3931	1	-32.65147	-35.00966	2.358189	0.05458987	0.1399427	0.0142286	0.0142286	0.0142286	0.0142286	0.0142286	0.0142286	0.0142286	0.0142286	0.0142286	0.0142286	0.0142286	0.0142286	0.0142286	0.0142286	0.0142286	0.0142286	0.0142286	0.0142286	0.0142286	0.0142286	0.0142286	0.0142286	0.0142286	0.2005769	0.0545899	0.05458987	0.260645
3932	0	-32.12936	-36.66211	4.532753	0.05134853	0.06183515	0.0182587	0.0182587	0.0182587	0.0182587	0.0182587	0.0182587	0.0182587	0.0182587	0.0182587	0.0182587	0.0182587	0.0182587	0.0182587	0.0182587	0.0182587	0.0182587	0.0182587	0.0182587	0.0182587	0.0182587	0.0182587	0.0182587	0.0182587	0.0776616	0.0513485	0.05134853	0.3555834
3933	1	-33.35883	-34.84759	1.48876	0.06022523	0.1566043	0.00715813	0.00715813	0.00715813	0.00715813	0.00715813	0.00715813	0.00715813	0.00715813	0.00715813	0.00715813	0.00715813	0.00715813	0.00715813	0.00715813	0.00715813	0.00715813	0.00715813	0.00715813	0.00715813	0.00715813	0.00715813	0.00715813	0.00715813	0.2422867	0.0602252	0.06022523	0.118856
3934	0	-31.37388	-34.73135	3.357473	0.04634966	0.1888945	0.00394619	0.00394619	0.00394619	0.00394619	0.00394619	0.00394619	0.00394619	0.00394619	0.00394619	0.00394619	0.00394619	0.00394619	0.00394619	0.00394619	0.00394619	0.00394619	0.00394619	0.00394619	0.00394619	0.00394619	0.00394619	0.00394619	0.00394619	0.09347461	0.0463497	0.04634966	0.08513956
3935	1	-32.28707	-34.80006	2.512985	0.05080081	0.2106013	0.00894661	0.00894661	0.00894661	0.00894661	0.00894661	0.00894661	0.00894661	0.00894661	0.00894661	0.00894661	0.00894661	0.00894661	0.00894661	0.00894661	0.00894661	0.00894661	0.00894661	0.00894661	0.00894661	0.00894661	0.00894661	0.00894661	0.00894661	0.1336492	0.0508008	0.05080081	0.1761116
3936	0	-31.66578	-35.06862	3.40284	0.04351225	0.1613792	0.00605932	0.00605932	0.00605932	0.00605932	0.00605932	0.00605932	0.00605932	0.00605932	0.00605932	0.00605932	0.00605932	0.00605932	0.00605932	0.00605932	0.00605932	0.00605932	0.00605932	0.00605932	0.00605932	0.00605932	0.00605932	0.00605932	0.00605932	0.1308389	0.0435123	0.04351225	0.1392554
3937	1	-34.17883	-35.48925	1.31042	0.04693857	0.2978595	0.0111102	0.0111102	0.0111102	0.0111102	0.0111102	0.0111102	0.0111102	0.0111102	0.0111102	0.0111102	0.0111102	0.0111102	0.0111102	0.0111102	0.0111102	0.0111102	0.0111102	0.0111102	0.0111102	0.0111102	0.0111102	0.0111102	0.0111102	0.1862291	0.0469386	0.04693857	0.2366963
3938	0	-32.3082	-34.8766	2.568397	0.04351225	0.2357126	0.00344631	0.00344631	0.00344631	0.00344631	0.00344631	0.00344631	0.00344631	0.00344631	0.00344631	0.00344631	0.00344631	0.00344631	0.00344631	0.00344631	0.00344631	0.00344631	0.00344631	0.00344631	0.00344631	0.00344631	0.00344631	0.00344631	0.00344631	0.1399499	0.0435123	0.04351225	0.07920316
3939	1	-33.57384	-34.97753	1.403692	0.04693857	0.2861742	0.00613389	0.00613389	0.00613389	0.00613389	0.00613389	0.00613389	0.00613389	0.00613389	0.00613389	0.00613389	0.00613389	0.00613389	0.00613389	0.00613389	0.00613389	0.00613389	0.00613389	0.00613389	0.00613389	0.00613389	0.00613389	0.00613389	0.00613389	0.1885873	0.0469386	0.04693857	0.1306791
3940	0	-32.68716	-34.91693	2.229762	0.04351225	0.2163741	0.00449385	0.00449385	0.00449385	0.00449385	0.00449385	0.00449385	0.00449385	0.00449385	0.00449385	0.00449385	0.00449385	0.00449385	0.00449385	0.00449385	0.00449385	0.00449385	0.00449385	0.00449385	0.00449385	0.00449385	0.00449385	0.00449385	0.00449385	0.1931518	0.0435123	0.04351225	0.1032778
3941	1	-33.31413	-35.02983	1.715699	0.04399208	0.2579837	0.00585956	0.00585956	0.00585956	0.00585956	0.00585956	0.00585956	0.00585956	0.00585956	0.00585956	0.00585956	0.00585956	0.00585956	0.00585956	0.00585956	0.00585956	0.00585956	0.00585956	0.00585956	0.00585956	0.00585956	0.00585956	0.00585956	0.00585956	0.2005158	0.0439921	0.04399208	0.1331957
3942	0	-31.14526	-34.72936	3.584097	0.04666566	0.1398183	0.00322952	0.00322952	0.00322952	0.00322952	0.00322952	0.00322952	0.00322952	0.00322952	0.00322952	0.00322952	0.00322952	0.00322952	0.00322952	0.00322952	0.00322952	0.00322952	0.00322952	0.00322952	0.00322952	0.00322952	0.00322952	0.00322952	0.00322952	0.1182863	0.0466657	0.04666566	0.06920551
3943	1	-33.05076	-35.53676	2.486	0.04180427	0.2703254	0.00292518	0.00292518	0.00292518	0.00292518	0.00292518	0.00292518	0.00292518	0.00292518	0.00292518	0.00292518	0.00292518	0.00292518	0.00292518	0.00292518	0.00292518	0.00292518	0.00292518	0.00292518	0.00292518	0.00292518	0.00292518	0.00292518	0.00292518	0.1222362	0.0418043	0.04180427	0.06997318
3944	0	-32.87761	-35.87889	3.001276	0.06441277	0.1075731	0.0312887	0.0312887	0.0312887	0.0312887	0.0312887	0.0312887	0.0312887	0.0312887	0.0312887	0.0312887	0.0312887	0.0312887	0.0312887	0.0312887	0.0312887	0.0312887	0.0312887	0.0312887	0.0312887	0.0312887	0.0312887	0.0312887	0.0312887	0.1188354	0.0644128	0.06441277	0.4857537
3945	1	-32.3298	-36.54715	4.217349	0.04855346	0.1404938	0.0222732	0.0222732	0.0222732	0.0222732	0.0222732	0.0222732	0.0222732	0.0222732	0.0222732	0.0222732	0.0222732	0.0222732	0.0222732	0.0222732	0.0222732	0.0222732	0.0222732	0.0222732	0.0222732	0.0222732	0.0222732	0.0222732	0.0222732	0.04471436	0.0485535	0.04855346	0.4587361
3946	0	-32.31911	-36.65412	4.335003	0.04170907	0.1652637	0.0154887	0.0154887	0.0154887	0.0154887	0.0154887	0.0154887	0.0154887	0.0154887	0.0154887	0.0154887	0.0154887	0.0154887	0.0154887	0.0154887	0.0154887	0.0154887	0.0154887	0.0154887	0.0154887	0.0154887	0.0154887	0.0154887	0.0154887	0.04288023	0.0417091	0.04170907	0.3713505
3947	1	-32.42033	-35.00777	2.587436	0.06331994	0.1854635	0.0192339	0.0192339	0.0192339	0.0192339	0.0192339	0.0192339	0.0192339	0.0192339	0.0192339	0.0192339	0.0192339	0.0192339	0.0192339	0.0192339	0.0192339	0.0192339	0.0192339	0.0192339	0.0192339	0.0192339	0.0192339	0.0192339	0.0192339	0.0878697	0.0633199	0.06331994	0.3037578
3948	0	-31.07394	-35.96096	4.887021	0.03925551	0.1221813	0.00695096	0.00695096	0.00695096	0.00695096	0.00695096	0.00695096	0.00695096	0.00695096	0.00695096	0.00695096	0.00695096	0.00695096	0.00695096	0.00695096	0.00695096	0.00695096	0.00695096	0.00695096	0.00695096	0.00695096	0.00695096	0.00695096	0.00695096	0.04320044	0.0392555	0.03925551	0.1770698
3949	1	-32.78114	-36.78035	3.999209	0.06331994	0.0268911	0.0132541	0.0132541	0.0132541	0.0132541	0.0132541	0.0132541	0.0132541	0.0132541	0.0132541	0.0132541	0.0132541	0.0132541	0.0132541	0.0132541	0.0132541	0.0132541	0.0132541	0.0132541	0.0132541	0.0132541	0.0132541	0.0132541	0.0132541	0.1052648	0.0633199	0.06331994	0.2093201
3950	0	-33.22038	-36.14461	2.92423	0.07461793	0.04628038	0.0290913	0.0290913	0.0290913	0.0290913	0.0290913	0.0290913	0.0290913	0.0290913	0.0290913	0.0290913	0.0290913	0.0290913	0.0290913	0.0290913	0.0290913	0.0290913	0.0290913	0.0290913	0.0290913	0.0290913	0.0290913	0.0290913	0.0290913	0.1360925	0.0746179	0.07461793	0.3898706
3951	1	-34.7685	-38.36165	3.593142	0.06331994	0.01130659	0.0169357	0.0169357	0.0169357	0.0169357	0.0169357	0.0169357	0.0169357	0.0169357	0.0169357	0.0169357	0.0169357	0.0169357	0.0169357	0.0169357	0.0169357	0.0169357	0.0169357	0.0169357	0.0169357	0.0169357	0.0169357	0.0169357	0.0169357	0.161456	0.0633199	0.06331994	0.2674618
3952	0	-33.95873	-37.4635	3.504764	0.07461793	0.02603608	0.012149	0.012149	0.012149	0.012149	0.012149	0.012149	0.012149	0.012149	0.012149	0.012149	0.012149	0.012149	0.012149	0.012149	0.012149	0.012149	0.012149	0.012149	0.012149	0.012149	0.012149	0.012149	0.012149	0.09828335	0.0746179	0.07461793	0.1628157
