Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
910	0	-90.52714	-100.7227	10.19558	0.0005207722	0.002910224	0.1570254	0.001797651	0.0568362	0.0568362	0.0568362	0.0568362	0.0568362	0.0568362	0.0568362	0.0568362	0.0568362	0.0568362	0.0568362	0.0568362	0.0568362	0.0568362	0.0568362	0.0568362	0.0568362	0.0568362	0.0568362	0.0568362	0.0568362	0.0568362	0.0568362	0.00201689	0.157025	0.000520772	0.00291022	0.1604564	0.3542156
911	1	-90.96079	-101.3711	10.41029	0.002261866	0.006952514	0.1363076	0.001162158	0.00955496	0.00955496	0.00955496	0.00955496	0.00955496	0.00955496	0.00955496	0.00955496	0.00955496	0.00955496	0.00955496	0.00955496	0.00955496	0.00955496	0.00955496	0.00955496	0.00955496	0.00955496	0.00955496	0.00955496	0.00955496	0.00955496	0.00955496	0.001029193	0.136308	0.00226187	0.00695251	0.145522	0.06565988
912	0	-93.19228	-103.1613	9.969057	0.001408537	0.006741925	0.1649294	0.005401343	0.0381068	0.0381068	0.0381068	0.0381068	0.0381068	0.0381068	0.0381068	0.0381068	0.0381068	0.0381068	0.0381068	0.0381068	0.0381068	0.0381068	0.0381068	0.0381068	0.0381068	0.0381068	0.0381068	0.0381068	0.0381068	0.0381068	0.0381068	0.004289588	0.164929	0.00140854	0.00674192	0.1730799	0.220169
913	1	-90.5196	-101.1031	10.58346	0.002261866	0.008035028	0.1222142	0.001939171	0.000102434	0.000102434	0.000102434	0.000102434	0.000102434	0.000102434	0.000102434	0.000102434	0.000102434	0.000102434	0.000102434	0.000102434	0.000102434	0.000102434	0.000102434	0.000102434	0.000102434	0.000102434	0.000102434	0.000102434	0.000102434	0.000102434	0.000102434	0.0002268461	0.122214	0.00226187	0.00803503	0.1325111	0.0007730194
914	0	-92.5468	-102.5581	10.01127	0.003941442	0.0004996177	0.1649294	0.008051323	0.041161	0.041161	0.041161	0.041161	0.041161	0.041161	0.041161	0.041161	0.041161	0.041161	0.041161	0.041161	0.041161	0.041161	0.041161	0.041161	0.041161	0.041161	0.041161	0.041161	0.041161	0.041161	0.041161	0.002347941	0.164929	0.00394144	0.000499618	0.1693705	0.2430235
915	1	-90.70448	-101.0988	10.39432	0.0008607247	0.003754824	0.1404346	0.00422225	0.00628343	0.00628343	0.00628343	0.00628343	0.00628343	0.00628343	0.00628343	0.00628343	0.00628343	0.00628343	0.00628343	0.00628343	0.00628343	0.00628343	0.00628343	0.00628343	0.00628343	0.00628343	0.00628343	0.00628343	0.00628343	0.00628343	0.00628343	0.0001937697	0.140435	0.000860725	0.00375482	0.1450501	0.04331904
916	0	-93.05438	-103.018	9.963663	0.002169022	0.003641673	0.1649294	0.0092084	0.0727955	0.0727955	0.0727955	0.0727955	0.0727955	0.0727955	0.0727955	0.0727955	0.0727955	0.0727955	0.0727955	0.0727955	0.0727955	0.0727955	0.0727955	0.0727955	0.0727955	0.0727955	0.0727955	0.0727955	0.0727955	0.0727955	0.0727955	0.004131453	0.164929	0.00216902	0.00364167	0.1707401	0.4263527
917	1	-92.43807	-102.772	10.33391	0.0005338007	0.005981039	0.1404346	0.007445297	0.0569531	0.0569531	0.0569531	0.0569531	0.0569531	0.0569531	0.0569531	0.0569531	0.0569531	0.0569531	0.0569531	0.0569531	0.0569531	0.0569531	0.0569531	0.0569531	0.0569531	0.0569531	0.0569531	0.0569531	0.0569531	0.0569531	0.0569531	0.000487378	0.140435	0.000533801	0.00598104	0.1469494	0.3875697
918	0	-93.25897	-103.4209	10.16193	0.000932584	0.01583189	0.1447322	0.0038818	0.0368756	0.0368756	0.0368756	0.0368756	0.0368756	0.0368756	0.0368756	0.0368756	0.0368756	0.0368756	0.0368756	0.0368756	0.0368756	0.0368756	0.0368756	0.0368756	0.0368756	0.0368756	0.0368756	0.0368756	0.0368756	0.0368756	0.0368756	0.001915986	0.144732	0.000932584	0.0158319	0.1614967	0.2283365
919	1	-89.97571	-100.311	10.33533	0.0001352337	0.002355434	0.1460021	0.00552877	0.0414749	0.0414749	0.0414749	0.0414749	0.0414749	0.0414749	0.0414749	0.0414749	0.0414749	0.0414749	0.0414749	0.0414749	0.0414749	0.0414749	0.0414749	0.0414749	0.0414749	0.0414749	0.0414749	0.0414749	0.0414749	0.0414749	0.0414749	0.0002110282	0.146002	0.000135234	0.00235543	0.1484927	0.2793058
920	0	-90.97469	-100.7586	9.783893	0.0001845273	0.004407371	0.1850669	0.005176847	0.0861793	0.0861793	0.0861793	0.0861793	0.0861793	0.0861793	0.0861793	0.0861793	0.0861793	0.0861793	0.0861793	0.0861793	0.0861793	0.0861793	0.0861793	0.0861793	0.0861793	0.0861793	0.0861793	0.0861793	0.0861793	0.0861793	0.0861793	0.0009973126	0.185067	0.000184527	0.00440737	0.1896588	0.454391
921	1	-92.38195	-102.626	10.2441	0.002262348	0.004799459	0.1460021	0.008616023	0.0146185	0.0146185	0.0146185	0.0146185	0.0146185	0.0146185	0.0146185	0.0146185	0.0146185	0.0146185	0.0146185	0.0146185	0.0146185	0.0146185	0.0146185	0.0146185	0.0146185	0.0146185	0.0146185	0.0146185	0.0146185	0.0146185	0.0146185	0.0001718012	0.146002	0.00226235	0.00479946	0.1530639	0.09550619
922	0	-91.09441	-100.8752	9.780786	0.0002180255	0.003276909	0.1850669	0.007400719	0.0767373	0.0767373	0.0767373	0.0767373	0.0767373	0.0767373	0.0767373	0.0767373	0.0767373	0.0767373	0.0767373	0.0767373	0.0767373	0.0767373	0.0767373	0.0767373	0.0767373	0.0767373	0.0767373	0.0767373	0.0767373	0.0767373	0.0767373	0.0005419627	0.185067	0.000218025	0.00327691	0.1885619	0.406961
923	1	-92.20015	-102.3896	10.18941	0.005490537	0.01062039	0.1460021	0.002050078	0.04246	0.04246	0.04246	0.04246	0.04246	0.04246	0.04246	0.04246	0.04246	0.04246	0.04246	0.04246	0.04246	0.04246	0.04246	0.04246	0.04246	0.04246	0.04246	0.04246	0.04246	0.04246	0.04246	0.0001807469	0.146002	0.00549054	0.0106204	0.162113	0.2619158
924	0	-90.15931	-100.2823	10.12304	0.000355209	0.005077906	0.160865	0.002819892	0.0594747	0.0594747	0.0594747	0.0594747	0.0594747	0.0594747	0.0594747	0.0594747	0.0594747	0.0594747	0.0594747	0.0594747	0.0594747	0.0594747	0.0594747	0.0594747	0.0594747	0.0594747	0.0594747	0.0594747	0.0594747	0.0594747	0.0594747	0.000485854	0.160865	0.000355209	0.00507791	0.1662981	0.3576388
925	1	-96.73012	-106.8986	10.16845	0.007931909	0.01728839	0.1351575	0.005956082	0.0102062	0.0102062	0.0102062	0.0102062	0.0102062	0.0102062	0.0102062	0.0102062	0.0102062	0.0102062	0.0102062	0.0102062	0.0102062	0.0102062	0.0102062	0.0102062	0.0102062	0.0102062	0.0102062	0.0102062	0.0102062	0.0102062	0.0102062	0.0006767198	0.135158	0.00793191	0.0172884	0.1603778	0.06363827
926	0	-92.74628	-102.8582	10.11193	0.00235056	0.004442934	0.160865	0.002272254	0.0893159	0.0893159	0.0893159	0.0893159	0.0893159	0.0893159	0.0893159	0.0893159	0.0893159	0.0893159	0.0893159	0.0893159	0.0893159	0.0893159	0.0893159	0.0893159	0.0893159	0.0893159	0.0893159	0.0893159	0.0893159	0.0893159	0.0893159	0.0003365855	0.160865	0.00235056	0.00444293	0.1676585	0.5327253
927	1	-91.44914	-101.4052	9.956025	0.001548274	0.004413594	0.1723785	0.001626248	0.0825625	0.0825625	0.0825625	0.0825625	0.0825625	0.0825625	0.0825625	0.0825625	0.0825625	0.0825625	0.0825625	0.0825625	0.0825625	0.0825625	0.0825625	0.0825625	0.0825625	0.0825625	0.0825625	0.0825625	0.0825625	0.0825625	0.0825625	0.002376722	0.172379	0.00154827	0.00441359	0.1783404	0.4629492
928	0	-91.05218	-101.211	10.15884	0.0009013084	0.0008363109	0.160865	0.004472419	0.0262715	0.0262715	0.0262715	0.0262715	0.0262715	0.0262715	0.0262715	0.0262715	0.0262715	0.0262715	0.0262715	0.0262715	0.0262715	0.0262715	0.0262715	0.0262715	0.0262715	0.0262715	0.0262715	0.0262715	0.0262715	0.0262715	0.0262715	0.0001646421	0.160865	0.000901308	0.000836311	0.1626026	0.1615685
929	1	-91.28763	-101.2356	9.947996	0.002953474	0.00266139	0.1723785	0.004624852	0.075706	0.075706	0.075706	0.075706	0.075706	0.075706	0.075706	0.075706	0.075706	0.075706	0.075706	0.075706	0.075706	0.075706	0.075706	0.075706	0.075706	0.075706	0.075706	0.075706	0.075706	0.075706	0.075706	0.0006421397	0.172379	0.00295347	0.00266139	0.1779934	0.4253304
930	0	-91.1324	-101.294	10.16162	0.0007459575	0.001099604	0.160865	0.003129244	0.0707775	0.0707775	0.0707775	0.0707775	0.0707775	0.0707775	0.0707775	0.0707775	0.0707775	0.0707775	0.0707775	0.0707775	0.0707775	0.0707775	0.0707775	0.0707775	0.0707775	0.0707775	0.0707775	0.0707775	0.0707775	0.0707775	0.0707775	0.001085777	0.160865	0.000745958	0.0010996	0.1627106	0.4349903
931	1	-95.03979	-104.9478	9.908023	0.004231128	0.00589017	0.1723785	0.00276449	0.0230961	0.0230961	0.0230961	0.0230961	0.0230961	0.0230961	0.0230961	0.0230961	0.0230961	0.0230961	0.0230961	0.0230961	0.0230961	0.0230961	0.0230961	0.0230961	0.0230961	0.0230961	0.0230961	0.0230961	0.0230961	0.0230961	0.0230961	0.0005108779	0.172379	0.00423113	0.00589017	0.1824998	0.1265542
932	0	-92.38729	-102.5275	10.14017	0.001341204	0.0001218728	0.160865	0.003928877	0.0241487	0.0241487	0.0241487	0.0241487	0.0241487	0.0241487	0.0241487	0.0241487	0.0241487	0.0241487	0.0241487	0.0241487	0.0241487	0.0241487	0.0241487	0.0241487	0.0241487	0.0241487	0.0241487	0.0241487	0.0241487	0.0241487	0.0241487	0.002939202	0.160865	0.0013412	0.000121873	0.1623281	0.148765
933	1	-92.96706	-102.1406	9.173541	0.003291421	0.007291926	0.2263517	0.001426247	0.139147	0.139147	0.139147	0.139147	0.139147	0.139147	0.139147	0.139147	0.139147	0.139147	0.139147	0.139147	0.139147	0.139147	0.139147	0.139147	0.139147	0.139147	0.139147	0.139147	0.139147	0.139147	0.139147	0.002953747	0.226352	0.00329142	0.00729193	0.236935	0.5872791
934	0	-93.6931	-103.9568	10.26365	0.003213665	0.003037775	0.1380778	0.01670204	0.0326916	0.0326916	0.0326916	0.0326916	0.0326916	0.0326916	0.0326916	0.0326916	0.0326916	0.0326916	0.0326916	0.0326916	0.0326916	0.0326916	0.0326916	0.0326916	0.0326916	0.0326916	0.0326916	0.0326916	0.0326916	0.0326916	0.0326916	0.001738198	0.138078	0.00321366	0.00303777	0.1443292	0.2265074
935	1	-93.23048	-102.3716	9.141128	0.001726472	0.0119349	0.2263517	0.001401426	0.146413	0.146413	0.146413	0.146413	0.146413	0.146413	0.146413	0.146413	0.146413	0.146413	0.146413	0.146413	0.146413	0.146413	0.146413	0.146413	0.146413	0.146413	0.146413	0.146413	0.146413	0.146413	0.146413	0.00212922	0.226352	0.00172647	0.0119349	0.240013	0.6100224
936	0	-94.3834	-104.4718	10.08841	0.001367867	0.00217832	0.1508097	0.02089504	0.0349696	0.0349696	0.0349696	0.0349696	0.0349696	0.0349696	0.0349696	0.0349696	0.0349696	0.0349696	0.0349696	0.0349696	0.0349696	0.0349696	0.0349696	0.0349696	0.0349696	0.0349696	0.0349696	0.0349696	0.0349696	0.0349696	0.0349696	0.001744181	0.15081	0.00136787	0.00217832	0.1543558	0.226552
937	1	-94.92293	-103.9741	9.051188	0.003707136	0.01629538	0.2263517	0.0035404	0.150282	0.150282	0.150282	0.150282	0.150282	0.150282	0.150282	0.150282	0.150282	0.150282	0.150282	0.150282	0.150282	0.150282	0.150282	0.150282	0.150282	0.150282	0.150282	0.150282	0.150282	0.150282	0.150282	0.0005570396	0.226352	0.00370714	0.0162954	0.2463542	0.6100224
938	0	-95.43033	-105.0664	9.636017	0.0007317906	0.004230341	0.1850466	0.01949946	0.100347	0.100347	0.100347	0.100347	0.100347	0.100347	0.100347	0.100347	0.100347	0.100347	0.100347	0.100347	0.100347	0.100347	0.100347	0.100347	0.100347	0.100347	0.100347	0.100347	0.100347	0.100347	0.100347	0.0009972477	0.185047	0.000731791	0.00423034	0.1900088	0.5281174
939	1	-92.74448	-101.9371	9.19261	0.0003232372	0.003855424	0.2263517	0.01046057	0.1205	0.1205	0.1205	0.1205	0.1205	0.1205	0.1205	0.1205	0.1205	0.1205	0.1205	0.1205	0.1205	0.1205	0.1205	0.1205	0.1205	0.1205	0.1205	0.1205	0.1205	0.1205	0.1205	0.000524249	0.226352	0.000323237	0.00385542	0.2305303	0.5227081
940	0	-93.33435	-103.0292	9.694859	0.0004995054	0.001608701	0.1850466	0.01590031	0.0818921	0.0818921	0.0818921	0.0818921	0.0818921	0.0818921	0.0818921	0.0818921	0.0818921	0.0818921	0.0818921	0.0818921	0.0818921	0.0818921	0.0818921	0.0818921	0.0818921	0.0818921	0.0818921	0.0818921	0.0818921	0.0818921	0.0818921	0.002504956	0.185047	0.000499505	0.0016087	0.1871548	0.4375634
941	1	-92.57138	-101.8042	9.232855	0.0007114139	0.007339696	0.2223284	0.006299004	0.131239	0.131239	0.131239	0.131239	0.131239	0.131239	0.131239	0.131239	0.131239	0.131239	0.131239	0.131239	0.131239	0.131239	0.131239	0.131239	0.131239	0.131239	0.131239	0.131239	0.131239	0.131239	0.131239	0.0008618877	0.222328	0.000711414	0.0073397	0.2303795	0.5696632
942	0	-97.34634	-106.8224	9.476044	0.008567362	0.008852526	0.1850466	0.01418011	0.0766897	0.0766897	0.0766897	0.0766897	0.0766897	0.0766897	0.0766897	0.0766897	0.0766897	0.0766897	0.0766897	0.0766897	0.0766897	0.0766897	0.0766897	0.0766897	0.0766897	0.0766897	0.0766897	0.0766897	0.0766897	0.0766897	0.0766897	0.005757674	0.185047	0.00856736	0.00885253	0.2024665	0.3787772
943	1	-93.59881	-102.7777	9.178868	0.004710163	0.01116173	0.2223284	0.001719211	0.14811	0.14811	0.14811	0.14811	0.14811	0.14811	0.14811	0.14811	0.14811	0.14811	0.14811	0.14811	0.14811	0.14811	0.14811	0.14811	0.14811	0.14811	0.14811	0.14811	0.14811	0.14811	0.14811	0.0004466441	0.222328	0.00471016	0.0111617	0.2382003	0.6217861
944	0	-94.72322	-104.5687	9.84545	0.007506472	0.002566738	0.1730909	0.002654236	0.0875287	0.0875287	0.0875287	0.0875287	0.0875287	0.0875287	0.0875287	0.0875287	0.0875287	0.0875287	0.0875287	0.0875287	0.0875287	0.0875287	0.0875287	0.0875287	0.0875287	0.0875287	0.0875287	0.0875287	0.0875287	0.0875287	0.0875287	0.005995541	0.173091	0.00750647	0.00256674	0.1831641	0.4778703
945	1	-94.36005	-103.497	9.136923	0.009815513	0.009743157	0.2223284	0.001200401	0.135334	0.135334	0.135334	0.135334	0.135334	0.135334	0.135334	0.135334	0.135334	0.135334	0.135334	0.135334	0.135334	0.135334	0.135334	0.135334	0.135334	0.135334	0.135334	0.135334	0.135334	0.135334	0.135334	0.0002602916	0.222328	0.00981551	0.00974316	0.241887	0.5594907
946	0	-94.08958	-103.9611	9.871488	0.003986044	0.01371436	0.1663918	0.0008749867	0.0913233	0.0913233	0.0913233	0.0913233	0.0913233	0.0913233	0.0913233	0.0913233	0.0913233	0.0913233	0.0913233	0.0913233	0.0913233	0.0913233	0.0913233	0.0913233	0.0913233	0.0913233	0.0913233	0.0913233	0.0913233	0.0913233	0.0913233	0.003937552	0.166392	0.00398604	0.0137144	0.1840922	0.4960735
947	1	-91.902	-101.1965	9.294459	0.003347672	0.002759857	0.2223284	0.003389593	0.130921	0.130921	0.130921	0.130921	0.130921	0.130921	0.130921	0.130921	0.130921	0.130921	0.130921	0.130921	0.130921	0.130921	0.130921	0.130921	0.130921	0.130921	0.130921	0.130921	0.130921	0.130921	0.130921	0.0001938182	0.222328	0.00334767	0.00275986	0.2284359	0.5731205
948	0	-92.29818	-102.3584	10.06018	0.001821349	0.006082287	0.1616351	0.001119649	0.0766842	0.0766842	0.0766842	0.0766842	0.0766842	0.0766842	0.0766842	0.0766842	0.0766842	0.0766842	0.0766842	0.0766842	0.0766842	0.0766842	0.0766842	0.0766842	0.0766842	0.0766842	0.0766842	0.0766842	0.0766842	0.0766842	0.0766842	0.004164728	0.161635	0.00182135	0.00608229	0.1695387	0.452311
949	1	-99.53598	-108.1915	8.655564	0.005142964	0.01200955	0.2584062	0.004271328	0.228364	0.228364	0.228364	0.228364	0.228364	0.228364	0.228364	0.228364	0.228364	0.228364	0.228364	0.228364	0.228364	0.228364	0.228364	0.228364	0.228364	0.228364	0.228364	0.228364	0.228364	0.228364	0.228364	0.0005761623	0.258406	0.00514296	0.0120095	0.2755587	0.828732
950	0	-95.25135	-104.9036	9.65223	0.00665997	0.01285007	0.1815182	0.0007237947	0.0642022	0.0642022	0.0642022	0.0642022	0.0642022	0.0642022	0.0642022	0.0642022	0.0642022	0.0642022	0.0642022	0.0642022	0.0642022	0.0642022	0.0642022	0.0642022	0.0642022	0.0642022	0.0642022	0.0642022	0.0642022	0.0642022	0.0642022	0.00350683	0.181518	0.00665997	0.0128501	0.2010282	0.3193689
951	1	-94.7699	-103.515	8.745077	0.008182548	0.002014721	0.2584062	0.004907643	0.189523	0.189523	0.189523	0.189523	0.189523	0.189523	0.189523	0.189523	0.189523	0.189523	0.189523	0.189523	0.189523	0.189523	0.189523	0.189523	0.189523	0.189523	0.189523	0.189523	0.189523	0.189523	0.189523	0.0002318922	0.258406	0.00818255	0.00201472	0.2686035	0.7055865
952	0	-90.57474	-101.0505	10.47581	0.000653561	0.007754386	0.1318616	0.001691107	0.00327632	0.00327632	0.00327632	0.00327632	0.00327632	0.00327632	0.00327632	0.00327632	0.00327632	0.00327632	0.00327632	0.00327632	0.00327632	0.00327632	0.00327632	0.00327632	0.00327632	0.00327632	0.00327632	0.00327632	0.00327632	0.00327632	0.00327632	0.000929187	0.131862	0.000653561	0.00775439	0.1402695	0.02335732
953	1	-92.52656	-101.3309	8.804375	0.002263064	0.00415816	0.2584062	0.003545033	0.157394	0.157394	0.157394	0.157394	0.157394	0.157394	0.157394	0.157394	0.157394	0.157394	0.157394	0.157394	0.157394	0.157394	0.157394	0.157394	0.157394	0.157394	0.157394	0.157394	0.157394	0.157394	0.157394	0.00068308	0.258406	0.00226306	0.00415816	0.2648274	0.5943275
954	0	-91.10502	-101.9607	10.85571	0.00122962	0.00832775	0.101028	0.003545354	0.00399564	0.00399564	0.00399564	0.00399564	0.00399564	0.00399564	0.00399564	0.00399564	0.00399564	0.00399564	0.00399564	0.00399564	0.00399564	0.00399564	0.00399564	0.00399564	0.00399564	0.00399564	0.00399564	0.00399564	0.00399564	0.00399564	0.00399564	0.000534193	0.101028	0.00122962	0.00832775	0.1105854	0.03613172
955	1	-90.78873	-100.6128	9.824088	0.0005617993	0.002498843	0.1843935	0.004669648	0.0661305	0.0661305	0.0661305	0.0661305	0.0661305	0.0661305	0.0661305	0.0661305	0.0661305	0.0661305	0.0661305	0.0661305	0.0661305	0.0661305	0.0661305	0.0661305	0.0661305	0.0661305	0.0661305	0.0661305	0.0661305	0.0661305	0.0661305	0.0004149599	0.184393	0.000561799	0.00249884	0.1874541	0.3527824
956	0	-90.8858	-101.2642	10.37836	0.0004486669	0.008872097	0.1367707	0.003463489	0.0210711	0.0210711	0.0210711	0.0210711	0.0210711	0.0210711	0.0210711	0.0210711	0.0210711	0.0210711	0.0210711	0.0210711	0.0210711	0.0210711	0.0210711	0.0210711	0.0210711	0.0210711	0.0210711	0.0210711	0.0210711	0.0210711	0.0210711	0.00116398	0.136771	0.000448667	0.0088721	0.1460915	0.1442324
957	1	-92.76501	-102.6426	9.877579	0.007327144	0.001020647	0.1731934	0.006839125	0.0769112	0.0769112	0.0769112	0.0769112	0.0769112	0.0769112	0.0769112	0.0769112	0.0769112	0.0769112	0.0769112	0.0769112	0.0769112	0.0769112	0.0769112	0.0769112	0.0769112	0.0769112	0.0769112	0.0769112	0.0769112	0.0769112	0.0769112	0.0007546043	0.173193	0.00732714	0.00102065	0.1815412	0.4236571
958	0	-91.67527	-102.0308	10.3555	0.003470927	0.005089201	0.1367707	0.006632478	0.0248393	0.0248393	0.0248393	0.0248393	0.0248393	0.0248393	0.0248393	0.0248393	0.0248393	0.0248393	0.0248393	0.0248393	0.0248393	0.0248393	0.0248393	0.0248393	0.0248393	0.0248393	0.0248393	0.0248393	0.0248393	0.0248393	0.0248393	0.001292576	0.136771	0.00347093	0.0050892	0.1453309	0.1709158
959	1	-95.64929	-105.3729	9.723599	0.01060194	0.009329081	0.1755813	0.003752575	0.113322	0.113322	0.113322	0.113322	0.113322	0.113322	0.113322	0.113322	0.113322	0.113322	0.113322	0.113322	0.113322	0.113322	0.113322	0.113322	0.113322	0.113322	0.113322	0.113322	0.113322	0.113322	0.113322	0.000671811	0.175581	0.0106019	0.00932908	0.1955123	0.5796173
960	0	-92.58161	-102.905	10.32336	0.008736695	0.005095602	0.1367707	0.003427046	0.0364158	0.0364158	0.0364158	0.0364158	0.0364158	0.0364158	0.0364158	0.0364158	0.0364158	0.0364158	0.0364158	0.0364158	0.0364158	0.0364158	0.0364158	0.0364158	0.0364158	0.0364158	0.0364158	0.0364158	0.0364158	0.0364158	0.0364158	0.0007050283	0.136771	0.0087367	0.0050956	0.150603	0.2418001
961	1	-93.28828	-103.1559	9.867641	0.005372948	0.005686095	0.1755813	0.001123161	0.0457886	0.0457886	0.0457886	0.0457886	0.0457886	0.0457886	0.0457886	0.0457886	0.0457886	0.0457886	0.0457886	0.0457886	0.0457886	0.0457886	0.0457886	0.0457886	0.0457886	0.0457886	0.0457886	0.0457886	0.0457886	0.0457886	0.0457886	0.0006877044	0.175581	0.00537295	0.0056861	0.1866403	0.2453309
962	0	-90.77102	-101.3462	10.57516	0.001911044	0.001850531	0.1242888	0.007386538	0.0115403	0.0115403	0.0115403	0.0115403	0.0115403	0.0115403	0.0115403	0.0115403	0.0115403	0.0115403	0.0115403	0.0115403	0.0115403	0.0115403	0.0115403	0.0115403	0.0115403	0.0115403	0.0115403	0.0115403	0.0115403	0.0115403	0.0115403	0.001537081	0.124289	0.00191104	0.00185053	0.1280504	0.0901234
963	1	-89.80099	-100.2433	10.44227	0.00145764	0.005380192	0.1367919	0.001155312	0.0241354	0.0241354	0.0241354	0.0241354	0.0241354	0.0241354	0.0241354	0.0241354	0.0241354	0.0241354	0.0241354	0.0241354	0.0241354	0.0241354	0.0241354	0.0241354	0.0241354	0.0241354	0.0241354	0.0241354	0.0241354	0.0241354	0.0241354	0.0003533149	0.136792	0.00145764	0.00538019	0.1436297	0.1680392
964	0	-93.75802	-103.9254	10.16741	0.004697634	0.01287144	0.1440999	0.004576573	0.0248782	0.0248782	0.0248782	0.0248782	0.0248782	0.0248782	0.0248782	0.0248782	0.0248782	0.0248782	0.0248782	0.0248782	0.0248782	0.0248782	0.0248782	0.0248782	0.0248782	0.0248782	0.0248782	0.0248782	0.0248782	0.0248782	0.0248782	0.0004437459	0.1441	0.00469763	0.0128714	0.1616689	0.1538838
965	1	-92.54706	-102.8985	10.35141	0.006783846	0.001218493	0.1428452	0.0007746693	0.041083	0.041083	0.041083	0.041083	0.041083	0.041083	0.041083	0.041083	0.041083	0.041083	0.041083	0.041083	0.041083	0.041083	0.041083	0.041083	0.041083	0.041083	0.041083	0.041083	0.041083	0.041083	0.041083	0.0002273662	0.142845	0.00678385	0.00121849	0.1508476	0.2723479
966	0	-92.97049	-103.1083	10.13781	0.00403351	0.001096809	0.1543822	0.01002997	0.0695478	0.0695478	0.0695478	0.0695478	0.0695478	0.0695478	0.0695478	0.0695478	0.0695478	0.0695478	0.0695478	0.0695478	0.0695478	0.0695478	0.0695478	0.0695478	0.0695478	0.0695478	0.0695478	0.0695478	0.0695478	0.0695478	0.0695478	0.000816969	0.154382	0.00403351	0.00109681	0.1595125	0.4360021
967	1	-90.04301	-100.4022	10.35923	0.0009133605	0.00548701	0.1428452	0.001488536	0.0404326	0.0404326	0.0404326	0.0404326	0.0404326	0.0404326	0.0404326	0.0404326	0.0404326	0.0404326	0.0404326	0.0404326	0.0404326	0.0404326	0.0404326	0.0404326	0.0404326	0.0404326	0.0404326	0.0404326	0.0404326	0.0404326	0.0404326	0.0008609172	0.142845	0.00091336	0.00548701	0.1492456	0.2709132
968	0	-92.22136	-101.9428	9.721431	0.000737876	0.008078203	0.1857997	0.00542812	0.0693089	0.0693089	0.0693089	0.0693089	0.0693089	0.0693089	0.0693089	0.0693089	0.0693089	0.0693089	0.0693089	0.0693089	0.0693089	0.0693089	0.0693089	0.0693089	0.0693089	0.0693089	0.0693089	0.0693089	0.0693089	0.0693089	0.0693089	0.0004043964	0.1858	0.000737876	0.0080782	0.1946158	0.3561318
