Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
922	0	-45.69601	-60.10712	14.41112	0.00251363	0.02093047	0.007899882	0.003121358	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.000409193	0.05657787	0.00789988	0.00251363	0.0209305	0.03134398	0.01305491
923	1	-45.94489	-59.91694	13.97204	0.02011369	0.01390077	0.0072958	0.04364215	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00573794	0.00013784	0.0072958	0.0201137	0.0139008	0.04131026	0.1388988
924	0	-48.18944	-62.13128	13.94184	0.01250235	0.004933141	0.01616095	0.009171781	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.0082926	0.08393418	0.016161	0.0125024	0.00493314	0.03359644	0.2468297
925	1	-46.66481	-61.18384	14.51903	0.01186481	0.01258902	0.0104159	0.0269376	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.00774309	0.0008053706	0.0104159	0.0118648	0.012589	0.03486974	0.2220576
926	0	-52.60732	-63.29752	10.6902	0.03915248	0.04397752	0.008668107	0.009656576	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.0616085	0.05923262	0.00866811	0.0391525	0.0439775	0.09179811	0.6711305
927	1	-47.56135	-60.99712	13.43577	0.01322142	0.03052811	0.007901753	0.03468857	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.00909313	0.0006421526	0.00790175	0.0132214	0.0305281	0.05165128	0.1760485
928	0	-49.66596	-62.22367	12.55772	0.007607547	0.03771274	0.01236159	0.04686432	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.0332151	0.04007073	0.0123616	0.00760755	0.0377127	0.05768188	0.5758318
929	1	-48.66403	-61.45747	12.79344	0.001045483	0.02616901	0.03480023	0.03620053	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.0250926	0.001152421	0.0348002	0.00104548	0.026169	0.06201472	0.4046234
930	0	-50.07389	-62.56807	12.49418	0.005085697	0.03771274	0.01076614	0.0836391	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.00475834	0.03436482	0.0107661	0.0050857	0.0377127	0.05356458	0.08883369
931	1	-46.74898	-60.30495	13.55597	0.013867	0.02585611	0.004669928	0.06491666	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.00197298	0.001965165	0.00466993	0.013867	0.0258561	0.04439304	0.04444339
932	0	-49.45037	-61.64295	12.19258	0.001159196	0.03771274	0.01255729	0.1140041	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.0131946	0.04697852	0.0125573	0.0011592	0.0377127	0.05142923	0.2565585
933	1	-47.92414	-62.44511	14.52096	0.005309166	0.009483581	0.01050333	0.08396279	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.00295282	0.001057389	0.0105033	0.00530917	0.00948358	0.02529608	0.1167304
934	0	-49.2631	-61.50726	12.24416	0.001338658	0.03771274	0.008394196	0.1174346	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.00711792	0.06230372	0.0083942	0.00133866	0.0377127	0.0474456	0.1500227
935	1	-46.87692	-60.48491	13.60798	0.02072183	0.005046423	0.01995449	0.05143031	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.0142496	0.002267633	0.0199545	0.0207218	0.00504642	0.04572275	0.3116534
936	0	-49.28187	-62.26345	12.98158	0.007732508	0.02289338	0.001904726	0.06698327	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.00660392	0.1285466	0.00190473	0.00773251	0.0228934	0.03253062	0.2030064
937	1	-47.14106	-60.48614	13.34508	0.02317865	0.01658727	0.005193239	0.08381505	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.00268915	0.0007566077	0.00519324	0.0231787	0.0165873	0.04495916	0.05981327
938	0	-46.7374	-60.3315	13.59409	0.01637048	0.01280893	0.009794246	0.02389258	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.00695296	0.07170871	0.00979425	0.0163705	0.0128089	0.03897365	0.1784015
939	1	-46.78526	-60.39161	13.60635	0.006572479	0.023343	0.01138438	0.08010774	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0100909	0.0003043751	0.0113844	0.00657248	0.023343	0.04129985	0.2443338
940	0	-47.22563	-61.184	13.95837	0.02631652	0.007305272	0.002198761	0.03561517	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.00926361	0.04248628	0.00219876	0.0263165	0.00730527	0.03582056	0.2586116
941	1	-46.41323	-60.05703	13.64379	0.006572479	0.00507925	0.03267072	0.05768867	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.00612314	0.0008341533	0.0326707	0.00657248	0.00507925	0.04432245	0.1381498
942	0	-47.1934	-60.62186	13.42846	0.03321374	0.009975454	0.002106544	0.02093355	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.00237032	0.0532801	0.00210654	0.0332137	0.00997545	0.04529574	0.05232991
943	1	-45.96088	-60.22863	14.26775	0.008789081	0.009388987	0.01780976	0.04346809	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.00556478	0.002691753	0.0178098	0.00878908	0.00938899	0.03598783	0.1546295
944	0	-48.56278	-61.36134	12.79856	0.03888236	0.01603421	0.002225488	0.01716595	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.0259749	0.04892476	0.00222549	0.0388824	0.0160342	0.05714206	0.4545665
945	1	-48.69404	-62.67262	13.97858	0.01315466	0.003626621	0.02456008	0.03671852	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.0202383	0.006220517	0.0245601	0.0131547	0.00362662	0.04134136	0.4895421
946	0	-46.13922	-60.03197	13.89275	0.01172803	0.01226993	0.01751509	0.01228558	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.00406252	0.03820627	0.0175151	0.011728	0.0122699	0.04151305	0.09786125
947	1	-48.90984	-62.35321	13.44337	0.01155816	0.01485913	0.02585663	0.01959633	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.00354676	0.01123676	0.0258566	0.0115582	0.0148591	0.05227392	0.06784954
948	0	-45.60464	-59.63815	14.03351	0.01376705	0.01198452	0.01077316	0.01669098	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.000256977	0.04966907	0.0107732	0.013767	0.0119845	0.03652473	0.007035698
949	1	-49.29812	-62.1491	12.85097	0.00622285	0.005194901	0.04850265	0.0145774	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.0181945	0.02959402	0.0485027	0.00622285	0.0051949	0.0599204	0.3036437
950	0	-45.79168	-59.72718	13.93551	0.01540134	0.007610984	0.01383694	0.03298937	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.00175849	0.04122308	0.0138369	0.0154013	0.00761098	0.03684926	0.04772121
951	1	-46.99798	-60.87422	13.87624	0.007518213	0.01970243	0.004179443	0.03762606	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.00312502	0.07522399	0.00417944	0.00751821	0.0197024	0.03140009	0.09952279
952	0	-47.52136	-61.04647	13.52511	0.0005162288	0.006498806	0.04192693	0.02827582	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.00849508	0.0143844	0.0419269	0.000516229	0.00649881	0.04894197	0.1735745
953	1	-47.70846	-60.7913	13.08284	0.008225118	0.01664442	0.02156735	0.0334599	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.00304494	0.06846568	0.0215673	0.00822512	0.0166444	0.04643689	0.06557156
954	0	-47.15856	-60.56393	13.40537	0.001958217	0.02238262	0.02614053	0.04086568	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.0133791	0.004528442	0.0261405	0.00195822	0.0223826	0.05048137	0.2650295
955	1	-46.21787	-60.16085	13.94298	0.00305287	0.0009047621	0.03182335	0.03434106	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.00509978	0.04553697	0.0318233	0.00305287	0.000904762	0.03578098	0.1425276
956	0	-51.5216	-63.64836	12.12675	0.03069893	0.004571582	0.0390142	0.02871602	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.0552741	0.001649434	0.0390142	0.0306989	0.00457158	0.07428471	0.7440838
957	1	-46.37985	-59.90136	13.52151	0.002586783	0.01951088	0.01630135	0.03139105	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.00125609	0.07491784	0.0163013	0.00258678	0.0195109	0.03839901	0.03271157
958	0	-50.99625	-62.76912	11.77287	0.03768073	0.002656304	0.0390142	0.03346101	0.041524	0.041524	0.041524	0.041524	0.041524	0.041524	0.041524	0.041524	0.041524	0.041524	0.041524	0.041524	0.041524	0.041524	0.041524	0.041524	0.041524	0.041524	0.041524	0.041524	0.041524	0.041524	0.041524	0.041524	0.041524	0.041524	0.001879072	0.0390142	0.0376807	0.0026563	0.07935124	0.5232943
959	1	-46.91768	-60.54128	13.6236	0.006055092	0.01838397	0.02003537	0.01255271	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.000357971	0.04707685	0.0200354	0.00605509	0.018384	0.04447443	0.00804892
960	0	-46.19122	-60.29482	14.1036	0.01537866	0.0009965222	0.02417035	0.03386721	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.00259527	0.001347556	0.0241704	0.0153787	0.000996522	0.04054553	0.06400882
961	1	-48.2324	-61.07778	12.84538	0.001816173	0.01779058	0.02278827	0.06214007	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.0121182	0.08779487	0.0227883	0.00181617	0.0177906	0.04239502	0.2858391
962	0	-46.47564	-60.44914	13.9735	0.007451094	0.0008516162	0.03341487	0.03880191	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.000875526	0.002387104	0.0334149	0.00745109	0.000851616	0.04171758	0.02098698
963	1	-48.42607	-61.72949	13.30341	0.008098261	0.008773136	0.01243253	0.1167744	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.00229892	0.06594196	0.0124325	0.00809826	0.00877314	0.02930393	0.07845094
964	0	-49.17802	-61.82831	12.65029	0.0230691	0.009179016	0.03341487	0.02371496	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.0301525	0.006053052	0.0334149	0.0230691	0.00917902	0.06566298	0.4592001
965	1	-47.15772	-60.70603	13.54831	0.001869365	0.0261365	0.004893206	0.09905116	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.00256453	0.03759397	0.00489321	0.00186936	0.0261365	0.03289907	0.07795141
966	0	-46.51602	-60.44846	13.93244	0.00145698	0.006504228	0.03036225	0.05492732	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.00944229	0.0107425	0.0303623	0.00145698	0.00650423	0.03832346	0.2463842
967	1	-47.097	-60.44303	13.34603	0.003700589	0.0261365	0.004170875	0.05019852	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.00110854	0.1000176	0.00417088	0.00370059	0.0261365	0.03400797	0.03259649
968	0	-46.88503	-60.16682	13.28179	0.01083206	0.002153352	0.03205678	0.08240099	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00894237	0.00800183	0.0320568	0.0108321	0.00215335	0.04504218	0.1985333
969	1	-47.89513	-61.61485	13.71972	0.001335446	0.0289857	0.006299082	0.06495278	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.0115155	0.03221357	0.00629908	0.00133545	0.0289857	0.03662023	0.3144579
970	0	-46.35378	-59.80324	13.44947	0.004906569	0.003246548	0.03177748	0.08752273	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.00221986	0.01679696	0.0317775	0.00490657	0.00324655	0.0399306	0.05559287
971	1	-49.31891	-61.50618	12.18727	0.0140569	0.03224022	0.001681068	0.1146878	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.0115386	0.06754234	0.00168107	0.0140569	0.0322402	0.04797819	0.2404963
